state,county,city,address1,address2,date
Indiana,Clark,Clarksville,"413 East Carter Avenue",,03/10/2013
Indiana,Jay,Portland,"120 East Mcneil Street",,03/10/2013
Indiana,Delaware,Muncie,"2102 North Biltmore Street",,03/11/2013
Indiana,Madison,Anderson,"2608  Chippewa Drive",,03/12/2013
Indiana,Monroe,Bloomington,"1740 North Garrison Chapel Road",,03/12/2013
Indiana,Clinton,Frankfort,"307 East Walnut Street",,03/14/2013
Indiana,Howard,Kokomo,"1205 North Elizabeth Street",,03/14/2013
Indiana,Lagrange,Howe,"7715 East 750 North",,03/14/2013
Indiana,Warren,Newburgh,"3299 North Bell Road",,03/14/2013
Indiana,Posey,"Mount Vernon","2705  Graddy Road",,03/15/2013
Indiana,Steuben,Hudson,"202 East Wabash Street",,03/15/2013
Indiana,Delaware,Muncie,"807 East 15th Street",,03/15/2013
Indiana,Steuben,Angola,"911  Saginaw",,03/18/2013
Indiana,Howard,Kokomo,"1213 North Union",,03/18/2013
Indiana,Monroe,Bloomington,"513 East Davis  15",,03/18/2013
Indiana,Spencer,Rockport,"816 North 7 Street Lot 2",,03/18/2013
Indiana,Allen,"Fort Wayne","1615  High Street",,03/19/2013
Indiana,Steuben,Angola,"993 North E 300  Lot 15",,03/19/2013
Indiana,Greene,Bloomington,"11145  Overhill Lane",,03/20/2013
Indiana,Clinton,Lafayette,"300 North 2nd Street",,03/21/2013
Indiana,Delaware,Muncie,"2111 North Elm Street",,03/21/2013
Indiana,Morgan,Martinsville,"239 North Park Avenue 9",,03/22/2013
Indiana,Miami,"Bunker Hill","171 East 3rd Street Lot 24",,03/23/2013
Indiana,Clay,Cory,"3045 East County Road 300 S",,03/23/2013
Indiana,Huntington,Andrews,"400 East Monroe Street",,03/23/2013
Indiana,Johnson,Indianapolis,"306 North Pleasant Street",,03/25/2013
Indiana,Allen,"Fort Wayne","14406  Yellow River Road",,03/25/2013
Indiana,Monroe,Bloomington,"1460 North Arlington Park Drive",,03/26/2013
Indiana,Vigo,"West Terre Haute","2273 Us Hwy 150",,03/27/2013
Indiana,Allen,"Fort Wayne","1900  High Street",,03/28/2013
Indiana,Madison,Anderson,"1813  Morton Street",,03/28/2013
Indiana,Marion,Indianapolis,"542 North Eastern",,03/29/2013
Indiana,Washington,Salem,"5879 East State Road 56",,03/31/2013
Indiana,Lagrange,Wolcottville,"3600 N 600 East",,04/01/2013
Indiana,Warrick,Tennyson,"5222 North Hendrickson Road",,04/01/2013
Indiana,Washington,Salem,"2514 East Nubian",,04/02/2013
Indiana,Marshall,Plymouth,"1112  N. Michigan Avenue",,04/02/2013
Indiana,Delaware,Muncie,"401 East 8th Street",,04/03/2013
Indiana,Rush,Arlington,"6891 East Maple Street",,04/03/2013
Indiana,Sullivan,Dugger,"605  N Coal",,04/03/2013
Indiana,Knox,Vincennes,"1207  Broadway",,04/03/2013
Indiana,Whitley,Churubusco,"4822 North 500 East",,04/04/2013
Indiana,Posey,"Mount Vernon","811  Zoar Church Road",,04/04/2013
Indiana,Washington,Salem,"4604 East Kansas Church Road",,04/04/2013
Indiana,Daviess,Montgomery,"55 East Maple Street",,04/05/2013
Indiana,Grant,Upland,"319 East 6th Street",,04/06/2013
Indiana,Vanderburgh,Evansville,"1030 East Franklin",,04/06/2013
Indiana,Cass,Logansport,"515 East Linden",,04/06/2013
Indiana,Fayette,Connersville,"311 East 32nd Street",,04/07/2013
Indiana,Noble,Kendallville,"642 East North 10 Street",,04/07/2013
Indiana,Madison,Anderson,"1604  Morton Street",,04/08/2013
Indiana,Montgomery,Crawfordsville,"150  Mercedes",,04/08/2013
Indiana,Cass,Logansport,"2917 North Indian Creek Road",,04/08/2013
Indiana,Madison,Anderson,"503  Central Avenue",,04/08/2013
Indiana,Marshall,Plymouth,"308 East Washington Street",,04/09/2013
Indiana,Tippecanoe,Lafayette,"1840  Summertime Trail 2",,04/09/2013
Indiana,Henry,"New Castle","2309 North Cherrywood",,04/09/2013
Indiana,Brown,Nashville,"4023  Yellowwood Road",,04/10/2013
Indiana,Fulton,Rochester,"311  Fulton Avenue",,04/11/2013
Indiana,Vigo,"Terre Haute","8394 North Hayne Road",,04/11/2013
Indiana,Noble,Wawaka,"111 East Frantz Drive",,04/11/2013
Indiana,Allen,"Fort Wayne","9912  Tiffany Lane",,04/12/2013
Indiana,Tipton,Windfall,"901  Independence",,04/12/2013
Indiana,Whitley,Churubusco,"212  Coal Street",,04/12/2013
Indiana,Jackson,Brownstown,"1502 East 300 North",,04/15/2013
Indiana,Delaware,Muncie,"415 East Adams",,04/15/2013
Indiana,Allen,"Fort Wayne","8809  Wave Cirlce  C",,04/16/2013
Indiana,Lawrence,Bedford,"624  Donica Church Road",,04/17/2013
Indiana,Crawford,Marengo,"1336 North Depot Hill Road",,04/18/2013
Indiana,Madison,Anderson,"2610  Morton Street",,04/18/2013
Indiana,Madison,Elwood,"2005  N Q. Street",,04/19/2013
Indiana,Delaware,Muncie,"2912 North Elm Street",,04/20/2013
Indiana,Newton,Kentland,"308 North 2nd Street",,04/21/2013
Indiana,"St. Joseph",Mishawaka,"914 East Catalpa",,04/22/2013
Indiana,Martin,Shoals,"15510 North State Road 450",,04/23/2013
Indiana,Fulton,Rochester,"510  Jefferson Street",,04/23/2013
Indiana,Henry,"New Castle","330  N 18th Street",,04/24/2013
Indiana,Daviess,Loogootee,"11679  E N First Street",,04/25/2013
Indiana,Cass,Logansport,"500  1/2 Helm Street",,04/25/2013
Indiana,Madison,Anderson,"2418  Melody Lane",,04/25/2013
Indiana,Madison,Anderson,"210  Pear Street",,04/26/2013
Indiana,Greene,Linton,"790 East Ne Street",,04/27/2013
Indiana,Dekalb,Garrett,"1401 East King Street",,04/28/2013
Indiana,Blackford,"Hartford City","212 East Kickapoo Street",,04/28/2013
Indiana,Vanderburgh,Evansville,"401 North Linwood",,04/29/2013
Indiana,Laporte,"Michigan City","8115  Eastland Drive",,04/29/2013
Indiana,Marshall,Plymouth,"313 East Washington Street",,04/30/2013
Indiana,Fulton,Rochester,"2183  E 500 N",,04/30/2013
Indiana,Cass,Logansport,"830  18th Street",,05/01/2013
Indiana,Vanderburgh,Evansville,"4916  N. 4th",,05/01/2013
Indiana,White,Monticello,"521  Twin Lakes Avenue",,05/01/2013
Indiana,Cass,Logansport,"319  Day",,05/02/2013
Indiana,Cass,Logansport,"700  E. Market",,05/02/2013
Indiana,Vigo,"Terre Haute","1300  4th Avenue 2",,05/03/2013
Indiana,Warrick,Boonville,"4199  Johnson Road",,05/03/2013
Indiana,Adams,Geneva,"110 East Ringold  10",,05/04/2013
Indiana,Marshall,Argos,"17177  Kenilworth",,05/06/2013
Indiana,Washington,Hardinsburg,"7309 E County Road 725 South",,05/06/2013
Indiana,Adams,Berne,"505 East Water Street",,05/06/2013
Indiana,Starke,Hamlet,"301 East Pearl",,05/06/2013
Indiana,Gibson,Princeton,"1401 North Virgil  Apt B",,05/06/2013
Indiana,Monroe,Bloomington,"2431 North Bryan Street",,05/06/2013
Indiana,Decatur,Greensburg,"407 East North Street",,05/07/2013
Indiana,Lagrange,Lagrange,"2880 East 050 North",,05/07/2013
Indiana,Henry,"New Castle","734  N 20th Street",,05/08/2013
Indiana,Madison,Anderson,"129  Suzi Lane",,05/08/2013
Indiana,Madison,Elwood,"232  N 12th Street",,05/08/2013
Indiana,Posey,"Mount Vernon","5412  Upton Court",,05/10/2013
Indiana,Elkhart,Elkhart,"626  Fremont Street",,05/11/2013
Indiana,Jennings,Butlerville,"1435 North Cr 750 East",,05/12/2013
Indiana,Noble,Albion,"1312 North Us 33",,05/12/2013
Indiana,Marshall,Plymouth,"713  Oak Hill Avenue",,05/12/2013
Indiana,Monroe,Bloomington,"222 East 2nd Street Apt 2",,05/12/2013
Indiana,Vigo,Rosedale,"12776 East Lark Road",,05/13/2013
Indiana,Henry,Rushville,"1521 East 1000 North",,05/13/2013
Indiana,Franklin,Laurel,"25001  Old Us Hwy 52",,05/13/2013
Indiana,Vanderburgh,Evansville,"1014 North Garvin",,05/13/2013
Indiana,Madison,Anderson,"721 East Fifth Street",,05/15/2013
Indiana,Pulaski,Winamac,"2726 East 300 S",,05/15/2013
Indiana,Blackford,"Hartford City","707 East Commercial Street",,05/16/2013
Indiana,Knox,Vincennes,"1205  Ritterskamp",,05/16/2013
Indiana,Madison,Elwood,"4  Lincoln Circle",,05/16/2013
Indiana,Vanderburgh,Evansville,"616  E Illinois",,05/16/2013
Indiana,Madison,Anderson,"4020  Somerset Drive",,05/16/2013
Indiana,Cass,Logansport,"106  E Clinton Street",,05/17/2013
Indiana,Daviess,Washington,"902  E Walnut Street",,05/17/2013
Indiana,Floyd,"New Albany","1 316 Culbertson Avenue",,05/19/2013
Indiana,Marshall,Bremen,"421 North East Street",,05/19/2013
Indiana,Orange,Paoli,"1531  N Country Rd 150 East",,05/20/2013
Indiana,Allen,"Fort Wayne","415  E Concord Lane",,05/20/2013
Indiana,Vanderburgh,Evansville,"1423  E. Allens Lane",,05/20/2013
Indiana,Kosciusko,Claypool,"701 South E 800",,05/20/2013
Indiana,Delaware,Muncie,"2732 North N Hoyte Avenue",,05/21/2013
Indiana,Jay,Portland,"952  N Bridge",,05/22/2013
Indiana,Vermillion,Clinton,"528  Main Street 225",,05/22/2013
Indiana,Vanderburgh,Evansville,"11  N Welworth",,05/22/2013
Indiana,Allen,"Fort Wayne","5330  Goshen Road 207",,05/23/2013
Indiana,Noble,Kendallville,"1816  Aspen Cove",,05/24/2013
Indiana,Washington,Campbellsburg,"136 North Franklin",,05/24/2013
Indiana,Sullivan,Sullivan,"550 East Washington Street",,05/24/2013
Indiana,Clark,Jeffersonville,"3105  Clearstream Way",,05/24/2013
Indiana,Allen,"Fort Wayne","1212  Putnam Street 2b",,05/24/2013
Indiana,Greene,Linton,"89 East Vincennes Street 216",,05/25/2013
Indiana,Fulton,Rochester,"923  Jackson Boulevard",,05/26/2013
Indiana,Vanderburgh,Evansville,"1106  N Parrett Street",,05/26/2013
Indiana,Adams,Decatur,"916  N 11th Street",,05/27/2013
Indiana,Elkhart,Elkhart,"1668  Toledo Road",,05/28/2013
Indiana,Kosciusko,Howard,"1829  E Madison",,05/28/2013
Indiana,Miami,Peru,"458 E 6th Street",,05/29/2013
Indiana,Cass,Logansport,"1931  High Street",,05/29/2013
Indiana,Madison,Anderson,"61  Leisure Lane",,05/30/2013
Indiana,Floyd,"New Albany","812 Southwest",,05/31/2013
Indiana,Miami,Peru,"1195 North Eel River Cemetery Road",,06/01/2013
Indiana,Dekalb,Waterloo,"220 East Union",,06/01/2013
Indiana,Starke,"North Judson","2750 East Airstream",,06/03/2013
Indiana,Monroe,Bloomington,"2601  Kendall Drive",,06/03/2013
Indiana,Jay,Portland,"603 East Race Street",,06/05/2013
Indiana,Miami,Peru,"213 North Wabash",,06/05/2013
Indiana,Posey,"Mt Vernon","1019  E 2nd",,06/06/2013
Indiana,Warren,"Pine Village","102  N Main Street",,06/08/2013
Indiana,Lawrence,Bedford,"2625  R Street",,06/08/2013
Indiana,"St Joseph",Osceola,"1012  Vistula",,06/11/2013
Indiana,Lagrange,Shipshewana,"10650 North 555 W",,06/12/2013
Indiana,Washington,Hardinsburg,"988 East Hwy 150",,06/12/2013
Indiana,Jay,Portland,"924 East Race Street",,06/13/2013
Indiana,Marshall,Plymouth,"228  Elliot Street",,06/14/2013
Indiana,Montgomery,Crawfordsville,"106 North Davis Street",,06/14/2013
Indiana,Lawrence,Mitchell,"205  Mississippi Street",,06/15/2013
Indiana,Sullivan,Farmersburg,"504  E Heap Street",,06/16/2013
Indiana,Vanderburgh,Evansville,"302 East Tennessee",,06/17/2013
Indiana,Vigo,"Terre Haute","1280  Dreiser Square",,06/19/2013
Indiana,Washington,Salem,"2448 North Rush Creek Road",,06/20/2013
Indiana,Elkhart,Elkhart,"2701  Ridgewood Drive Unit E",,06/20/2013
Indiana,Henry,"New Castle","962 North Hillsboror Road",,06/20/2013
Indiana,Noble,Albion,"3862 North Sr 9",,06/21/2013
Indiana,Allen,"Fort Wayne","4410  Turf Lane",,06/21/2013
Indiana,Perry,Cannelton,"8  Clifton Heights",,06/21/2013
Indiana,Jefferson,Madison,"3355  Audubon Road",,06/21/2013
Indiana,Grant,Upland,"282 East Berry Avenue D",,06/25/2013
Indiana,Clinton,Frankfort,"705 North Columbia Street",,06/26/2013
Indiana,"St Joseph","South Bend","23252  Lawrence Street",,06/26/2013
Indiana,Delaware,Eaton,"128 North Plum Street",,06/27/2013
Indiana,Miami,Peru,"382 East 5th",,06/29/2013
Indiana,Clark,Jeffersonville,"824  Sandra Drive Q",,07/02/2013
Indiana,Perry,"Tell City","52  William Tell Boulevard",,07/02/2013
Indiana,Vigo,"Terre Haute","2302 East Locust  6",,07/03/2013
Indiana,Delaware,Eaton,"301  N Center Street",,07/04/2013
Indiana,Tippecanoe,Lafayette,"2904  South Street",,07/05/2013
Indiana,Elkhart,Elkhart,"1820  Fieldhouse Avenue",,07/06/2013
Indiana,"St. Joseph","South Bend","811 East Lasalle Avenue",,07/07/2013
Indiana,Delaware,Muncie,"1805 East 16th Street",,07/07/2013
Indiana,Jefferson,Madison,"150  Taft Drive C",,07/08/2013
Indiana,Elkhart,Elkhart,"1144  Middlebury Street",,07/09/2013
Indiana,Harrison,Greenville,"11460  Bradford Woods Road",,07/10/2013
Indiana,Delaware,Muncie,"1901 North Milton Street",,07/11/2013
Indiana,Martin,Loogootee,"304  Sheridan Street",,07/11/2013
Indiana,Noble,Wolcottville,"314  N Main  Lot 5",,07/12/2013
Indiana,Kosciusko,Syracuse,"916  Hansing Street",,07/13/2013
Indiana,Allen,"Fort Wayne","1731 East Main Street",,07/14/2013
Indiana,Henry,"New Castle","2206  North Avenue",,07/15/2013
Indiana,Tippecanoe,Lafayette,"1726  Charles Street",,07/15/2013
Indiana,Clay,Coalmont,"6422 East Coulson",,07/15/2013
Indiana,Vanderburgh,Evansville,"411  Read Street",,07/16/2013
Indiana,Lawrence,Bedford,"66  Patricia Lane",,07/16/2013
Indiana,Floyd,"New Albany","2032  Culbertson Avenue",,07/16/2013
Indiana,Cass,Logansport,"286  Terpstra",,07/16/2013
Indiana,Lawrence,Williams,"289  Dogwood Acres",,07/16/2013
Indiana,Brown,Morgantown,"431  Gatesville Road",,07/17/2013
Indiana,Vanderburgh,Evansville,"413  Se 8th Street",,07/17/2013
Indiana,Madison,Anderson,"2128  Central Avenue",,07/18/2013
Indiana,Marshall,Argos,"17177  Kenilworth Road",,07/18/2013
Indiana,Miami,Peru,"383  E 12th Street 5",,07/18/2013
Indiana,Harrison,Lanesville,"3341  Crandel Lanesville Road",,07/18/2013
Indiana,Floyd,Georgetown,"1755  Kepley",,07/19/2013
Indiana,Shelby,Shelbyville,"203  Washington",,07/19/2013
Indiana,Wayne,Hagerstown,"138 East Main Street",,07/20/2013
Indiana,Marshall,Plymouth,"712 North 4th Street",,07/22/2013
Indiana,Vanderburgh,Evansville,"1416 East Morgan Avenue",,07/22/2013
Indiana,Warren,Williamsport,"3198 North Jordan Street",,07/23/2013
Indiana,Allen,"Fort Wayne","927  Lincoln Avenue B",,07/24/2013
Indiana,Owen,Spencer,"724  Chapman Road",,07/24/2013
Indiana,Cass,Logansport,"517  19th",,07/26/2013
Indiana,Adams,Decatur,"127  Bellmont Boulevard",,07/26/2013
Indiana,Delaware,Muncie,"2103 North Grant",,07/27/2013
Indiana,Fulton,Rochester,"949  Park Street",,07/27/2013
Indiana,Elkhart,Elkhart,"230 East Jackson Boulevard",,07/28/2013
Indiana,Greene,Bloomfield,"123  Cold Springs Road",,07/29/2013
Indiana,Kosciusko,Warsaw,"3762  Old 30 Road",,07/29/2013
Indiana,Madison,Anderson,"2601  Noble Street #5",,07/29/2013
Indiana,Howard,Kokomo,"1111  E Jefferson Street",,07/29/2013
Indiana,Kosciusko,Warsaw,"213 East Center  A",,07/29/2013
Indiana,Washington,Palmyra,"1530 E County Line Road South",,07/30/2013
Indiana,Noble,Kendallville,"431  Pleasant",,07/30/2013
Indiana,Monroe,Bloomington,"4152  Ramp Creek Road",,07/30/2013
Indiana,Henry,"New Castle","1605  Irvin Street",,08/01/2013
Indiana,Blackford,"Hartford City","219 East 8th",,08/02/2013
Indiana,Warrick,Newburgh,"1944 East Red Brush Road",,08/02/2013
Indiana,Delaware,Muncie,"822 North Wolfe Street",,08/05/2013
Indiana,Vigo,"Terre Haute","4260 North 5th 4",,08/05/2013
Indiana,Greene,Bloomfield,"227  Judge Street",,08/07/2013
Indiana,Kosciusko,Warsaw,"5729 North Woodland Lane",,08/07/2013
Indiana,Tippecanoe,Lafayette,"616 North 29th",,08/07/2013
Indiana,Allen,"Fort Wayne","1220  Oneida Street 3",,08/08/2013
Indiana,Putnam,Greencastle,"404 North College",,08/09/2013
Indiana,Madison,Elwood,"1019 North 11th Street",,08/09/2013
Indiana,Washington,Pekin,"597 East Main Street",,08/09/2013
Indiana,Lagrange,Topeka,"215  Michigan Street",,08/10/2013
Indiana,Vanderburgh,Evansville,"3018  Hillcrest Terrace",,08/10/2013
Indiana,Noble,Laotto,"11653 South 400 E",,08/11/2013
Indiana,Henry,"New Castle","1311  N 17th Street",,08/12/2013
Indiana,Delaware,Muncie,"1412  Memorial Avenue",,08/12/2013
Indiana,Cass,Logansport,"1119  Broadway Entrada 1",,08/12/2013
Indiana,"St Joseph","South Bend","1315  Longfellow",,08/13/2013
Indiana,Spencer,Rockport,"490  E County Rd 600 W",,08/13/2013
Indiana,Dekalb,Garrett,"318  N Walsh Street 2",,08/13/2013
Indiana,Clinton,Frankfort,"655  Glendale Drive",,08/13/2013
Indiana,Madison,Anderson,"2435  Jackson Street",,08/13/2013
Indiana,Vanderburgh,Evansville,"9801  Strueh-hendricks Road",,08/14/2013
Indiana,Clark,Clarksville,"200  Homestead Drive",,08/14/2013
Indiana,Johnson,Franklin,"370  Yandes Street",,08/14/2013
Indiana,Harrison,Central,"4970  New Amsterdam Road",,08/14/2013
Indiana,Fulton,Rochester,"196  Pontiac",,08/14/2013
Indiana,Knox,Vincennes,"1811  Wabash Street",,08/15/2013
Indiana,Noble,Kendallville,"315  Alamosa",,08/15/2013
Indiana,Miami,Peru,"359  7th Street",,08/15/2013
Indiana,Tippecanoe,Lafayette,"14  N Lobo Court",,08/16/2013
Indiana,Wabash,Wabash,"1664  Church",,08/16/2013
Indiana,Miami,Peru,"171  E 2dn",,08/18/2013
Indiana,Vigo,"Terre Haute","1348  1st Avenue",,08/19/2013
Indiana,Knox,Vincennes,"307  E Ewing Avenue",,08/19/2013
Indiana,Starke,Monterey,"10905  Hazel Boulevard",,08/20/2013
Indiana,Noble,Albion,"403  N 7th  6",,08/20/2013
Indiana,Allen,"Fort Wayne","6727  Union Chapel Road",,08/21/2013
Indiana,Fayette,Connersville,"1506  Conwell Street",,08/22/2013
Indiana,Blackford,"Hartford City","4084  N Willman Road",,08/22/2013
Indiana,Vanderburgh,Evansville,"214 East Maryland Street",,08/22/2013
Indiana,Wayne,Richmond,"119 North 11th Street",,08/24/2013
Indiana,Vanderburgh,Evansville,"2520  Stringtown",,08/24/2013
Indiana,Clinton,Frankfort,"301 North Clay Street",,08/25/2013
Indiana,Fayette,Connersville,"803  Oak Street",,08/26/2013
Indiana,Dekalb,Waterloo,"330 North Oak",,08/26/2013
Indiana,Blackford,Montpelier,"432 East High Street",,08/26/2013
Indiana,Cass,Logansport,"5458  Coonhunters Road",,08/27/2013
Indiana,Miami,Peru,"906 East Main Street Lot #4",,08/27/2013
Indiana,Bartholomew,Columbus,"2341  Applegate Drive",,08/28/2013
Indiana,Bartholomew,Columbus,"310  Third Street",,08/28/2013
Indiana,Greene,Bloomfield,"130  E Main Street 13g",,08/28/2013
Indiana,Madison,Anderson,"1805 East 24th Street",,08/30/2013
Indiana,Gibson,Owensville,"12900  Cavalier",,08/30/2013
Indiana,Floyd,"New Albany","70  Riverside Drive 70",,08/31/2013
Indiana,Monroe,Bloomington,"2398  Winslow Court",,04/01/2014
Indiana,Noble,Kendallville,"612 East North Street  Box Apt 13",,04/17/2014
Indiana,Howard,Kokomo,"514  Elk Drive  Box 4",,04/21/2014
Indiana,Elkhart,Elkhart,"2624  Decamp Avenue  Box 31",,04/24/2014
Indiana,Grant,Marion,"619 West 3rd Street  Box Unit 103",,04/25/2014
Indiana,Allen,"Fort Wayne","1036  1/2 St Marys Avenue",,07/10/2014
Indiana,Vigo,"Terre Haute","2200  4th Avenue  Box 3",,07/10/2014
Indiana,Allen,"Fort Wayne","830  St. Marys Avenue  Box Apt #1",,07/11/2014
Indiana,Noble,Kendallville,"120 East 1/2 Wayne Street",,07/11/2014
Indiana,White,Columbia,"207 South Main",,07/25/2014
Indiana,Vanderburgh,Evansville,"1600 West Florida   Box Apt D",,07/30/2014
Indiana,Hancock,Greenfield,"121  Pierson Street Box 2",,10/16/2015
Indiana,Steuben,Angola,"1011  Village Green Drive",,12/05/2015
Indiana,Elkhart,Elkhart,"141 S Riverside Dr",,08/01/2016
Indiana,Vigo,"Terre Haute","4015 E Harlan Dr",,08/05/2016
Indiana,"St. Joseph","South Bend","1304 W Washington St",,08/05/2016
Indiana,Wabash,Lagro,"950 Basin Street",,08/07/2016
Indiana,Decatur,Greensburg,"1430 N East St",,08/08/2016
Indiana,Starke,Knox,"5470 S 250 E",,08/09/2016
Indiana,Miami,Peru,"426 Jackson Ave",,08/16/2016
Indiana,Starke,"North Judson","455 W 400 S",,08/16/2016
Indiana,Vigo,"Terre Haute","1442 3rd Ave",,08/17/2016
Indiana,Wabash,Wabash,"691 Pike St",,08/18/2016
Indiana,Knox,Vincennes,"912 Oak St",,08/19/2016
Indiana,Cass,Logansport,"200 W Miami Ave",,08/21/2016
Indiana,Miami,Peru,"3120 N Mexico Rd",,08/22/2016
Indiana,Vigo,"Terre Haute","1430 Barbour Ave",,08/24/2016
Indiana,Noble,Ligonier,"404 Ravine Park Dr",,08/26/2016
Indiana,Starke,Knox,"1003 E Culver Rd",,08/26/2016
Indiana,Huntington,Huntington,"343 E Franklin St",,08/31/2016
Indiana,Delaware,Muncie,"3515 W 8th St",,09/06/2016
Indiana,Starke,"North Judson","5896 S U Rd W",,09/08/2016
Indiana,Noble,Wolcottville,"308 S Main St",,09/12/2016
Indiana,Jackson,Seymour,"1280 Colonial Dr",,09/12/2016
Indiana,Huntington,Huntington,"1620 Park St",,09/13/2016
Indiana,Knox,Vincennes,"1331 Nicholas St",,09/14/2016
